line_id,item_id,item_name,tanggal,order_number,status,outlet,unit,unit_tier,qty,current_price,expected_price,diff,price_large,medium_conv,small_conv,pricing_mode
12352292,54708,"Beef Patty",2026-06-15,RO-20260615-8584,packing,"Justus Steak House Festival Citylink",Pcs,small,5,200,9300,-9100,675587,73,1,manual
12360644,54708,"Beef Patty",2026-06-15,RO-20260615-5117,packing,"Justus Steak House Jawa",Pcs,small,20,200,9300,-9100,675587,73,1,manual
12364515,54708,"Beef Patty",2026-06-15,RO-20260616-CE46,packing,"Justus Steak House Paskal 23",Pcs,small,15,200,9300,-9100,675587,73,1,manual
12351114,54708,"Beef Patty",2026-06-15,RO-20260615-4544,packing,"Melt Steak d'Botanica",Pcs,small,10,200,9300,-9100,675587,73,1,manual
12337952,54708,"Beef Patty",2026-06-15,RO-20260615-5FBE,packing,"Justus Steakhouse The Barn",Pcs,small,25,200,9300,-9100,675587,73,1,manual
12330362,54708,"Beef Patty",2026-06-15,RO-20260615-DB2A,packing,"Justus Steak House Alam Sutera",Pcs,small,20,200,9300,-9100,675587,73,1,manual
12350849,54708,"Beef Patty",2026-06-15,RO-20260615-DD44,packing,"ASIAN GRILL BIP",Pcs,small,10,200,9300,-9100,675587,73,1,manual
12353527,54708,"Beef Patty",2026-06-15,RO-20260615-853B,packing,"Justus Steak House Ciwalk",Pcs,small,5,200,9300,-9100,675587,73,1,manual
12360690,54708,"Beef Patty",2026-06-15,RO-20260615-1A65,packing,"Justus Steak House Miko Mall",Pcs,small,5,200,9300,-9100,675587,73,1,manual
12351176,54708,"Beef Patty",2026-06-15,RO-20260615-0A5B,packing,"JUSTUS BIP",Pcs,small,10,200,9300,-9100,675587,73,1,manual
12356843,54708,"Beef Patty",2026-06-15,RO-20260615-83BC,packing,"Justus Steak House Dago",Pcs,small,20,200,9300,-9100,675587,73,1,manual
12348123,54708,"Beef Patty",2026-06-15,RO-20260615-F684,packing,"Justus Steakhouse SMB",Pcs,small,25,200,9300,-9100,675587,73,1,manual
12364958,54708,"Beef Patty",2026-06-16,RO-20260616-F383,packing,"Justus Steak House Paskal 23",Pcs,small,10,200,9300,-9100,675587,73,1,manual
12428346,54708,"Beef Patty",2026-06-16,RO-20260616-9240,packing,"Melt Steak d'Botanica",Pcs,small,10,200,9300,-9100,675587,73,1,manual
12425956,54708,"Beef Patty",2026-06-16,RO-20260616-12B8,packing,"Justus Steak House Metro Indah Mall",Pcs,small,5,200,9300,-9100,675587,73,1,manual
12429415,54708,"Beef Patty",2026-06-16,RO-20260616-A930,packing,"JUSTUS FCL",Pcs,small,10,200,9300,-9100,675587,73,1,manual
12452994,54708,"Beef Patty",2026-06-16,RO-20260616-B9F9,packing,"JUSTUS BEC",Pcs,small,10,200,9300,-9100,675587,73,1,manual
12364661,54708,"Beef Patty",2026-06-16,RO-20260616-AAF9,packing,"ASIAN GRILL BEC",Pcs,small,10,200,9300,-9100,675587,73,1,manual
12464841,54708,"Beef Patty",2026-06-16,RO-20260617-5DEA,packing,"Justus Steak House Paskal 23",Pcs,small,15,200,9300,-9100,675587,73,1,manual
12434556,54708,"Beef Patty",2026-06-16,RO-20260616-410E,packing,"JUSTUS BIP",Pcs,small,10,200,9300,-9100,675587,73,1,manual
12460322,54708,"Beef Patty",2026-06-16,RO-20260616-782B,packing,"Justus Steak House Dago",Pcs,small,15,200,9300,-9100,675587,73,1,manual
12460397,54708,"Beef Patty",2026-06-16,RO-20260616-C4CD,packing,"ASIAN GRILL BEC",Pcs,small,5,200,9300,-9100,675587,73,1,manual
12455264,54708,"Beef Patty",2026-06-16,RO-20260616-E5CF,packing,"Justus Steak House Lebak Bulus",Pcs,small,30,200,9300,-9100,675587,73,1,manual
12497648,54708,"Beef Patty",2026-06-17,RO-20260617-C7B1,packing,"Justus Steak House Paskal 23",Pcs,small,30,200,9300,-9100,675587,73,1,manual
12485175,54708,"Beef Patty",2026-06-17,RO-20260617-3CD5,packing,"Melt Steak d'Botanica",Pcs,small,5,200,9300,-9100,675587,73,1,manual
12487843,54708,"Beef Patty",2026-06-17,RO-20260617-233D,packing,"JUSTUS FCL",Pcs,small,5,200,9300,-9100,675587,73,1,manual
12506879,54708,"Beef Patty",2026-06-17,RO-20260617-5F3B,packing,"Justus Steak House Jawa",Pcs,small,10,200,9300,-9100,675587,73,1,manual
12508692,54708,"Beef Patty",2026-06-17,RO-20260617-604A,packing,"Justus Steak House Metro Indah Mall",Pcs,small,5,200,9300,-9100,675587,73,1,manual
12485451,54708,"Beef Patty",2026-06-17,RO-20260617-7BE3,packing,"Justus Steak House Miko Mall",Pcs,small,5,200,9300,-9100,675587,73,1,manual
12510455,54708,"Beef Patty",2026-06-17,RO-20260618-E637,packing,"Justus Steak House Paris Van Java",Pcs,small,20,200,9300,-9100,675587,73,1,manual
12511872,54708,"Beef Patty",2026-06-17,RO-20260617-3F63,packing,"Justus Steak House Bintaro",Pcs,small,40,200,9300,-9100,675587,73,1,manual
12484638,54708,"Beef Patty",2026-06-17,RO-20260617-B7B0,packing,"Justus Steak House Cipete",Pcs,small,25,200,9300,-9100,675587,73,1,manual
12489556,54708,"Beef Patty",2026-06-17,RO-20260617-5B58,packing,"ASIAN GRILL BIP",Pcs,small,10,200,9300,-9100,675587,73,1,manual
12477869,54708,"Beef Patty",2026-06-17,RO-20260617-744A,packing,"Justus Steakhouse SMB",Pcs,small,40,200,9300,-9100,675587,73,1,manual
12496409,54708,"Beef Patty",2026-06-17,RO-20260617-53B8,packing,"Justus Steakhouse The Barn",Pcs,small,15,200,9300,-9100,675587,73,1,manual
12519663,54708,"Beef Patty",2026-06-17,RO-20260618-59A7,packing,"Justus Steak House Alam Sutera",Pcs,small,10,200,9300,-9100,675587,73,1,manual
12508593,54708,"Beef Patty",2026-06-17,RO-20260617-22B6,packing,"Justus Steak House Buah Batu",Pcs,small,25,200,9300,-9100,675587,73,1,manual
12490743,54708,"Beef Patty",2026-06-17,RO-20260617-D694,packing,"JUSTUS BIP",Pcs,small,20,200,9300,-9100,675587,73,1,manual
12490471,54708,"Beef Patty",2026-06-17,RO-20260617-BDC2,packing,"Melt Steak d'Botanica",Pcs,small,10,200,9300,-9100,675587,73,1,manual
12474064,54708,"Beef Patty",2026-06-17,RO-20260617-7F85,packing,"Justus Steakhouse Ampera - Kemang",Pcs,small,20,200,9300,-9100,675587,73,1,manual
12536711,54708,"Beef Patty",2026-06-18,RO-20260618-453E,packing,"Melt Steak d'Botanica",Pcs,small,15,200,9300,-9100,675587,73,1,manual
12563547,54708,"Beef Patty",2026-06-18,RO-20260618-9B4E,packing,"Justus Steak House Cipete",Pcs,small,10,200,9300,-9100,675587,73,1,manual
12542768,54708,"Beef Patty",2026-06-18,RO-20260618-9242,packing,"Justus Steak House Metro Indah Mall",Pcs,small,5,200,9300,-9100,675587,73,1,manual
12525304,54708,"Beef Patty",2026-06-18,RO-20260618-DAE4,packing,"ASIAN GRILL BEC",Pcs,small,10,200,9300,-9100,675587,73,1,manual
12575501,54708,"Beef Patty",2026-06-18,RO-20260619-63A0,packing,"Justus Steak House Lebak Bulus",Pcs,small,20,200,9300,-9100,675587,73,1,manual
12554461,54708,"Beef Patty",2026-06-18,RO-20260618-52E7,packing,"Justus Steak House Paris Van Java",Pcs,small,10,200,9300,-9100,675587,73,1,manual
12522996,54708,"Beef Patty",2026-06-18,RO-20260618-DB50,packing,"Justus Steak House Buah Batu",Pcs,small,10,200,9300,-9100,675587,73,1,manual
12549816,54708,"Beef Patty",2026-06-18,RO-20260618-5FE4,packing,"JUSTUS BEC",Pcs,small,10,200,9300,-9100,675587,73,1,manual
12522589,54708,"Beef Patty",2026-06-18,RO-20260618-8E79,approved,"Justus Steak House Ciwalk",Pcs,small,5,200,9300,-9100,675587,73,1,manual
12536821,54708,"Beef Patty",2026-06-18,RO-20260618-18EB,packing,"ASIAN GRILL BIP",Pcs,small,20,200,9300,-9100,675587,73,1,manual
12547797,54708,"Beef Patty",2026-06-18,RO-20260618-C27F,packing,"Justus Steak House Jawa",Pcs,small,5,200,9300,-9100,675587,73,1,manual
12552845,54708,"Beef Patty",2026-06-18,RO-20260618-3425,packing,"Justus Steak House Ciwalk",Pcs,small,15,200,9300,-9100,675587,73,1,manual
12572221,54708,"Beef Patty",2026-06-18,RO-20260618-92A2,packing,"Justus Steak House Buah Batu",Pcs,small,15,200,9300,-9100,675587,73,1,manual
12537016,54708,"Beef Patty",2026-06-18,RO-20260618-0773,packing,"Justus Steak House Miko Mall",Pcs,small,5,200,9300,-9100,675587,73,1,manual
12542895,54708,"Beef Patty",2026-06-18,RO-20260618-06C0,packing,"JUSTUS BIP",Pcs,small,10,200,9300,-9100,675587,73,1,manual
12170943,54713,"Beef Ragout",2026-06-12,RO-20260612-0DD8,packing,"Justus Steak House Cimanuk",Pack,medium,1,37900,2800,35100,37871,14,225,manual
12171335,54713,"Beef Ragout",2026-06-12,RO-20260612-958F,packing,"Justus Steakhouse Ampera - Kemang",Pack,medium,4,37900,2800,35100,37871,14,225,manual
12506881,54713,"Beef Ragout",2026-06-17,RO-20260617-5F3B,packing,"Justus Steak House Jawa",Pack,medium,1,37900,2800,35100,37871,14,225,manual
12496410,54713,"Beef Ragout",2026-06-17,RO-20260617-53B8,packing,"Justus Steakhouse The Barn",Pack,medium,3,37900,2800,35100,37871,14,225,manual
12519664,54713,"Beef Ragout",2026-06-17,RO-20260618-59A7,packing,"Justus Steak House Alam Sutera",Pack,medium,3,37900,2800,35100,37871,14,225,manual
12508594,54713,"Beef Ragout",2026-06-17,RO-20260617-22B6,packing,"Justus Steak House Buah Batu",Pack,medium,1,37900,2800,35100,37871,14,225,manual
12511874,54713,"Beef Ragout",2026-06-17,RO-20260617-3F63,packing,"Justus Steak House Bintaro",Pack,medium,5,37900,2800,35100,37871,14,225,manual
12508693,54713,"Beef Ragout",2026-06-17,RO-20260617-604A,packing,"Justus Steak House Metro Indah Mall",Pack,medium,1,37900,2800,35100,37871,14,225,manual
12554462,54713,"Beef Ragout",2026-06-18,RO-20260618-52E7,packing,"Justus Steak House Paris Van Java",Pack,medium,2,37900,2800,35100,37871,14,225,manual
12571846,54713,"Beef Ragout",2026-06-18,RO-20260618-06E7,packing,"Justus Steak House Dago",Pack,medium,3,37900,2800,35100,37871,14,225,manual
12547798,54713,"Beef Ragout",2026-06-18,RO-20260618-C27F,packing,"Justus Steak House Jawa",Pack,medium,2,37900,2800,35100,37871,14,225,manual
12575502,54713,"Beef Ragout",2026-06-18,RO-20260619-63A0,packing,"Justus Steak House Lebak Bulus",Pack,medium,2,37900,2800,35100,37871,14,225,manual
12563549,54713,"Beef Ragout",2026-06-18,RO-20260618-9B4E,packing,"Justus Steak House Cipete",Pack,medium,2,37900,2800,35100,37871,14,225,manual
12542336,54714,"Beef Sei",2026-06-18,RO-20260618-688B,packing,"Tempayan Citarum",Pack,medium,2,129700,43300,86400,129619,3,1500,manual
12434388,52503,"Beras Jepang",2026-06-16,RO-20260616-C6C8,packing,"Justus Steak House Festival Citylink",Kilogram,medium,2,37600,38100,-500,38100,1,1000,auto
12460296,52503,"Beras Jepang",2026-06-16,RO-20260616-782B,packing,"Justus Steak House Dago",Kilogram,medium,5,37600,38100,-500,38100,1,1000,auto
12425929,52503,"Beras Jepang",2026-06-16,RO-20260616-12B8,packing,"Justus Steak House Metro Indah Mall",Kilogram,medium,3,37600,38100,-500,38100,1,1000,auto
12436957,52503,"Beras Jepang",2026-06-16,RO-20260616-F244,packing,"Justus Steak House Jawa",Kilogram,medium,2,37600,38100,-500,38100,1,1000,auto
12455226,52503,"Beras Jepang",2026-06-16,RO-20260616-E5CF,packing,"Justus Steak House Lebak Bulus",Kilogram,medium,2,37600,38100,-500,38100,1,1000,auto
12464811,52503,"Beras Jepang",2026-06-16,RO-20260617-5DEA,packing,"Justus Steak House Paskal 23",Kilogram,medium,8,37600,38100,-500,38100,1,1000,auto
12485282,52503,"Beras Jepang",2026-06-16,RO-20260617-280D,packing,"Justus Steak House Paris Van Java",Kilogram,medium,2,37600,38100,-500,38100,1,1000,auto
12428029,52503,"Beras Jepang",2026-06-16,RO-20260616-B544,packing,"Justus Steak House Ciwalk",Kilogram,medium,1.5,37600,38100,-500,38100,1,1000,auto
12437051,52503,"Beras Jepang",2026-06-16,RO-20260616-E027,packing,"Justus Steak House Miko Mall",Kilogram,medium,2,37600,38100,-500,38100,1,1000,auto
12442060,52503,"Beras Jepang",2026-06-16,RO-20260616-604F,packing,"Justus Steak House Buah Batu",Kilogram,medium,3,37600,38100,-500,38100,1,1000,auto
12484568,52503,"Beras Jepang",2026-06-17,RO-20260617-B7B0,packing,"Justus Steak House Cipete",Kilogram,medium,4,37600,38100,-500,38100,1,1000,auto
12496374,52503,"Beras Jepang",2026-06-17,RO-20260617-53B8,packing,"Justus Steakhouse The Barn",Kilogram,medium,3,37600,38100,-500,38100,1,1000,auto
12519613,52503,"Beras Jepang",2026-06-17,RO-20260618-59A7,packing,"Justus Steak House Alam Sutera",Kilogram,medium,1.5,37600,38100,-500,38100,1,1000,auto
12485218,52503,"Beras Jepang",2026-06-17,RO-20260617-C64C,packing,"Justus Steak House Paskal 23",Kilogram,medium,1,37600,38100,-500,38100,1,1000,auto
12477834,52503,"Beras Jepang",2026-06-17,RO-20260617-744A,packing,"Justus Steakhouse SMB",Kilogram,medium,3.5,37600,38100,-500,38100,1,1000,auto
12511781,52503,"Beras Jepang",2026-06-17,RO-20260617-3F63,packing,"Justus Steak House Bintaro",Kilogram,medium,5,37600,38100,-500,38100,1,1000,auto
12485489,52503,"Beras Jepang",2026-06-17,RO-20260617-2414,packing,"Justus Steak House Cimanuk",Kilogram,medium,1.5,37600,38100,-500,38100,1,1000,auto
12474029,52503,"Beras Jepang",2026-06-17,RO-20260617-7F85,packing,"Justus Steakhouse Ampera - Kemang",Kilogram,medium,4,37600,38100,-500,38100,1,1000,auto
12559785,52503,"Beras Jepang",2026-06-18,RO-20260618-EEBA,packing,"Justus Steak House Cimanuk",Kilogram,medium,2.5,37600,38100,-500,38100,1,1000,auto
12536965,52503,"Beras Jepang",2026-06-18,RO-20260618-0773,packing,"Justus Steak House Miko Mall",Kilogram,medium,3,37600,38100,-500,38100,1,1000,auto
12575473,52503,"Beras Jepang",2026-06-18,RO-20260619-63A0,packing,"Justus Steak House Lebak Bulus",Kilogram,medium,4,37600,38100,-500,38100,1,1000,auto
12554438,52503,"Beras Jepang",2026-06-18,RO-20260618-52E7,packing,"Justus Steak House Paris Van Java",Kilogram,medium,5,37600,38100,-500,38100,1,1000,auto
12572195,52503,"Beras Jepang",2026-06-18,RO-20260618-92A2,packing,"Justus Steak House Buah Batu",Kilogram,medium,3,37600,38100,-500,38100,1,1000,auto
12556692,52503,"Beras Jepang",2026-06-18,RO-20260618-5F99,packing,"Justus Steak House Paskal 23",Kilogram,medium,1.5,37600,38100,-500,38100,1,1000,auto
12563509,52503,"Beras Jepang",2026-06-18,RO-20260618-9B4E,packing,"Justus Steak House Cipete",Kilogram,medium,4,37600,38100,-500,38100,1,1000,auto
12547770,52503,"Beras Jepang",2026-06-18,RO-20260618-C27F,packing,"Justus Steak House Jawa",Kilogram,medium,2,37600,38100,-500,38100,1,1000,auto
12571808,52503,"Beras Jepang",2026-06-18,RO-20260618-06E7,packing,"Justus Steak House Dago",Kilogram,medium,6,37600,38100,-500,38100,1,1000,auto
12552815,52503,"Beras Jepang",2026-06-18,RO-20260618-3425,packing,"Justus Steak House Ciwalk",Kilogram,medium,2,37600,38100,-500,38100,1,1000,auto
12542733,52503,"Beras Jepang",2026-06-18,RO-20260618-9242,packing,"Justus Steak House Metro Indah Mall",Kilogram,medium,1,37600,38100,-500,38100,1,1000,auto
12532462,52503,"Beras Jepang",2026-06-18,RO-20260618-8B1B,packing,"Justus Steak House Festival Citylink",Kilogram,medium,4,37600,38100,-500,38100,1,1000,auto
12171295,52335,"Biji Wijen",2026-06-12,RO-20260612-958F,packing,"Justus Steakhouse Ampera - Kemang",Kilogram,medium,1,39200,39300,-100,39300,1,1000,auto
12171296,52337,"Black Pepper",2026-06-12,RO-20260612-958F,packing,"Justus Steakhouse Ampera - Kemang",Kilogram,medium,0.25,201600,201700,-100,201700,1,1000,auto
12337859,52337,"Black Pepper",2026-06-15,RO-20260615-5FBE,packing,"Justus Steakhouse The Barn",Kilogram,medium,0.25,201600,201700,-100,201700,1,1000,auto
12460278,52337,"Black Pepper",2026-06-16,RO-20260616-782B,packing,"Justus Steak House Dago",Kilogram,medium,0.25,201600,201700,-100,201700,1,1000,auto
12477817,52337,"Black Pepper",2026-06-17,RO-20260617-744A,packing,"Justus Steakhouse SMB",Kilogram,medium,0.5,201600,201700,-100,201700,1,1000,auto
12170935,54668,"Blackpepper Sauce",2026-06-12,RO-20260612-0DD8,packing,"Justus Steak House Cimanuk",Pack,medium,3,38700,2800,35900,38622,14,500,manual
12174863,54668,"Blackpepper Sauce",2026-06-12,RO-20260612-0F70,packing,"Justus Steakhouse SMB",Pack,medium,15,38700,2800,35900,38622,14,500,manual
12175077,54668,"Blackpepper Sauce",2026-06-12,RO-20260612-49D8,packing,"Justus Steak House Ciwalk",Pack,medium,3,38700,2800,35900,38622,14,500,manual
12171317,54668,"Blackpepper Sauce",2026-06-12,RO-20260612-958F,packing,"Justus Steakhouse Ampera - Kemang",Pack,medium,14,38700,2800,35900,38622,14,500,manual
12165953,54668,"Blackpepper Sauce",2026-06-12,RO-20260612-9E90,packing,"Justus Steak House Cipete",Pack,medium,14,38700,2800,35900,38622,14,500,manual
12487303,54668,"Blackpepper Sauce",2026-06-17,RO-20260617-438F,packing,"JUSTUS BEC",Pack,medium,2,38700,2800,35900,38622,14,500,manual
12496390,54668,"Blackpepper Sauce",2026-06-17,RO-20260617-53B8,packing,"Justus Steakhouse The Barn",Pack,medium,12,38700,2800,35900,38622,14,500,manual
12506871,54668,"Blackpepper Sauce",2026-06-17,RO-20260617-5F3B,packing,"Justus Steak House Jawa",Pack,medium,4,38700,2800,35900,38622,14,500,manual
12487840,54668,"Blackpepper Sauce",2026-06-17,RO-20260617-233D,packing,"JUSTUS FCL",Pack,medium,1,38700,2800,35900,38622,14,500,manual
12505742,54668,"Blackpepper Sauce",2026-06-17,RO-20260617-7B82,packing,"Justus Steak House Miko Mall",Pack,medium,3,38700,2800,35900,38622,14,500,manual
12508694,54668,"Blackpepper Sauce",2026-06-17,RO-20260617-604A,packing,"Justus Steak House Metro Indah Mall",Pack,medium,2,38700,2800,35900,38622,14,500,manual
12510450,54668,"Blackpepper Sauce",2026-06-17,RO-20260618-E637,packing,"Justus Steak House Paris Van Java",Pack,medium,8,38700,2800,35900,38622,14,500,manual
12508583,54668,"Blackpepper Sauce",2026-06-17,RO-20260617-22B6,packing,"Justus Steak House Buah Batu",Pack,medium,5,38700,2800,35900,38622,14,500,manual
12497632,54668,"Blackpepper Sauce",2026-06-17,RO-20260617-C7B1,packing,"Justus Steak House Paskal 23",Pack,medium,8,38700,2800,35900,38622,14,500,manual
12490413,54668,"Blackpepper Sauce",2026-06-17,RO-20260617-2C87,packing,"Justus Steak House Festival Citylink",Pack,medium,2,38700,2800,35900,38622,14,500,manual
12511850,54668,"Blackpepper Sauce",2026-06-17,RO-20260617-3F63,packing,"Justus Steak House Bintaro",Pack,medium,20,38700,2800,35900,38622,14,500,manual
12519670,54668,"Blackpepper Sauce",2026-06-17,RO-20260618-59A7,packing,"Justus Steak House Alam Sutera",Pack,medium,12,38700,2800,35900,38622,14,500,manual
12490738,54668,"Blackpepper Sauce",2026-06-17,RO-20260617-D694,packing,"JUSTUS BIP",Pack,medium,1,38700,2800,35900,38622,14,500,manual
12490466,54668,"Blackpepper Sauce",2026-06-17,RO-20260617-BDC2,packing,"Melt Steak d'Botanica",Pack,medium,1,38700,2800,35900,38622,14,500,manual
12556703,54668,"Blackpepper Sauce",2026-06-18,RO-20260618-5F99,packing,"Justus Steak House Paskal 23",Pack,medium,8,38700,2800,35900,38622,14,500,manual
12563530,54668,"Blackpepper Sauce",2026-06-18,RO-20260618-9B4E,packing,"Justus Steak House Cipete",Pack,medium,15,38700,2800,35900,38622,14,500,manual
12522578,54668,"Blackpepper Sauce",2026-06-18,RO-20260618-8E79,approved,"Justus Steak House Ciwalk",Pack,medium,3,38700,2800,35900,38622,14,500,manual
12538434,54668,"Blackpepper Sauce",2026-06-18,RO-20260618-9D9D,packing,"JUSTUS FCL",Pack,medium,2,38700,2800,35900,38622,14,500,manual
12522950,54668,"Blackpepper Sauce",2026-06-18,RO-20260618-9171,packing,"Justus Steak House Cimanuk",Pack,medium,2,38700,2800,35900,38622,14,500,manual
12532470,54668,"Blackpepper Sauce",2026-06-18,RO-20260618-8B1B,packing,"Justus Steak House Festival Citylink",Pack,medium,8,38700,2800,35900,38622,14,500,manual
12547782,54668,"Blackpepper Sauce",2026-06-18,RO-20260618-C27F,packing,"Justus Steak House Jawa",Pack,medium,4,38700,2800,35900,38622,14,500,manual
12552832,54668,"Blackpepper Sauce",2026-06-18,RO-20260618-3425,packing,"Justus Steak House Ciwalk",Pack,medium,4,38700,2800,35900,38622,14,500,manual
12571830,54668,"Blackpepper Sauce",2026-06-18,RO-20260618-06E7,packing,"Justus Steak House Dago",Pack,medium,8,38700,2800,35900,38622,14,500,manual
12536705,54668,"Blackpepper Sauce",2026-06-18,RO-20260618-453E,packing,"Melt Steak d'Botanica",Pack,medium,1,38700,2800,35900,38622,14,500,manual
12559789,54668,"Blackpepper Sauce",2026-06-18,RO-20260618-EEBA,packing,"Justus Steak House Cimanuk",Pack,medium,4,38700,2800,35900,38622,14,500,manual
12537006,54668,"Blackpepper Sauce",2026-06-18,RO-20260618-0773,packing,"Justus Steak House Miko Mall",Pack,medium,3,38700,2800,35900,38622,14,500,manual
12554449,54668,"Blackpepper Sauce",2026-06-18,RO-20260618-52E7,packing,"Justus Steak House Paris Van Java",Pack,medium,10,38700,2800,35900,38622,14,500,manual
12520165,54668,"Blackpepper Sauce",2026-06-18,RO-20260618-5405,packing,"Justus Steak House Dago",Pack,medium,6,38700,2800,35900,38622,14,500,manual
12542892,54668,"Blackpepper Sauce",2026-06-18,RO-20260618-06C0,packing,"JUSTUS BIP",Pack,medium,2,38700,2800,35900,38622,14,500,manual
12572206,54668,"Blackpepper Sauce",2026-06-18,RO-20260618-92A2,packing,"Justus Steak House Buah Batu",Pack,medium,6,38700,2800,35900,38622,14,500,manual
12549814,54668,"Blackpepper Sauce",2026-06-18,RO-20260618-5FE4,packing,"JUSTUS BEC",Pack,medium,2,38700,2800,35900,38622,14,500,manual
12542760,54668,"Blackpepper Sauce",2026-06-18,RO-20260618-9242,packing,"Justus Steak House Metro Indah Mall",Pack,medium,3,38700,2800,35900,38622,14,500,manual
12575485,54668,"Blackpepper Sauce",2026-06-18,RO-20260619-63A0,packing,"Justus Steak House Lebak Bulus",Pack,medium,10,38700,2800,35900,38622,14,500,manual
12163376,52591,"Boba Mangga",2026-06-12,RO-20260612-B74F,packing,"Tempayan Citarum",Kilogram,medium,1,100800,100900,-100,100900,1,1000,auto
12163375,52670,"Boba Strawberry",2026-06-12,RO-20260612-B74F,packing,"Tempayan Citarum",Pack,medium,1,100800,100900,-100,100900,1,1000,auto
12171318,54669,"Bolognaise Sauce",2026-06-12,RO-20260612-958F,packing,"Justus Steakhouse Ampera - Kemang",Pack,medium,4,22000,2800,19200,21924,8,250,manual
12174864,54669,"Bolognaise Sauce",2026-06-12,RO-20260612-0F70,packing,"Justus Steakhouse SMB",Pack,medium,4,22000,2800,19200,21924,8,250,manual
12348411,54669,"Bolognaise Sauce",2026-06-15,RO-20260615-F287,approved,"Melt Steak d'Botanica",Pack,medium,1,22000,2800,19200,21924,8,250,manual
12497633,54669,"Bolognaise Sauce",2026-06-17,RO-20260617-C7B1,packing,"Justus Steak House Paskal 23",Pack,medium,5,22000,2800,19200,21924,8,250,manual
12511851,54669,"Bolognaise Sauce",2026-06-17,RO-20260617-3F63,packing,"Justus Steak House Bintaro",Pack,medium,10,22000,2800,19200,21924,8,250,manual
12519671,54669,"Bolognaise Sauce",2026-06-17,RO-20260618-59A7,packing,"Justus Steak House Alam Sutera",Pack,medium,3,22000,2800,19200,21924,8,250,manual
12490739,54669,"Bolognaise Sauce",2026-06-17,RO-20260617-D694,packing,"JUSTUS BIP",Pack,medium,1,22000,2800,19200,21924,8,250,manual
12490467,54669,"Bolognaise Sauce",2026-06-17,RO-20260617-BDC2,packing,"Melt Steak d'Botanica",Pack,medium,1,22000,2800,19200,21924,8,250,manual
12487304,54669,"Bolognaise Sauce",2026-06-17,RO-20260617-438F,packing,"JUSTUS BEC",Pack,medium,1,22000,2800,19200,21924,8,250,manual
12496391,54669,"Bolognaise Sauce",2026-06-17,RO-20260617-53B8,packing,"Justus Steakhouse The Barn",Pack,medium,3,22000,2800,19200,21924,8,250,manual
12487841,54669,"Bolognaise Sauce",2026-06-17,RO-20260617-233D,packing,"JUSTUS FCL",Pack,medium,2,22000,2800,19200,21924,8,250,manual
12552833,54669,"Bolognaise Sauce",2026-06-18,RO-20260618-3425,packing,"Justus Steak House Ciwalk",Pack,medium,1,22000,2800,19200,21924,8,250,manual
12571831,54669,"Bolognaise Sauce",2026-06-18,RO-20260618-06E7,packing,"Justus Steak House Dago",Pack,medium,4,22000,2800,19200,21924,8,250,manual
12554450,54669,"Bolognaise Sauce",2026-06-18,RO-20260618-52E7,packing,"Justus Steak House Paris Van Java",Pack,medium,3,22000,2800,19200,21924,8,250,manual
12520166,54669,"Bolognaise Sauce",2026-06-18,RO-20260618-5405,packing,"Justus Steak House Dago",Pack,medium,3,22000,2800,19200,21924,8,250,manual
12572207,54669,"Bolognaise Sauce",2026-06-18,RO-20260618-92A2,packing,"Justus Steak House Buah Batu",Pack,medium,3,22000,2800,19200,21924,8,250,manual
12549815,54669,"Bolognaise Sauce",2026-06-18,RO-20260618-5FE4,packing,"JUSTUS BEC",Pack,medium,2,22000,2800,19200,21924,8,250,manual
12575486,54669,"Bolognaise Sauce",2026-06-18,RO-20260619-63A0,packing,"Justus Steak House Lebak Bulus",Pack,medium,5,22000,2800,19200,21924,8,250,manual
12563531,54669,"Bolognaise Sauce",2026-06-18,RO-20260618-9B4E,packing,"Justus Steak House Cipete",Pack,medium,5,22000,2800,19200,21924,8,250,manual
12538435,54669,"Bolognaise Sauce",2026-06-18,RO-20260618-9D9D,packing,"JUSTUS FCL",Pack,medium,1,22000,2800,19200,21924,8,250,manual
12532471,54669,"Bolognaise Sauce",2026-06-18,RO-20260618-8B1B,packing,"Justus Steak House Festival Citylink",Pack,medium,2,22000,2800,19200,21924,8,250,manual
12547783,54669,"Bolognaise Sauce",2026-06-18,RO-20260618-C27F,packing,"Justus Steak House Jawa",Pack,medium,1,22000,2800,19200,21924,8,250,manual
12177851,52339,"Buah Peach Can",2026-06-12,RO-20260612-7D06,packing,"Justus Steakhouse The Barn",Can,medium,1,61600,61700,-100,61700,1,480,auto
12175124,52339,"Buah Peach Can",2026-06-12,RO-20260612-6C24,packing,"Justus Steak House Cimanuk",Can,medium,1,61600,61700,-100,61700,1,480,auto
12180824,52339,"Buah Peach Can",2026-06-12,RO-20260612-5F0C,packing,"Justus Steak House Alam Sutera",Can,medium,1,61600,61700,-100,61700,1,480,auto
12186984,52339,"Buah Peach Can",2026-06-12,RO-20260612-CE31,packing,"Justus Steakhouse SMB",Can,medium,1,61600,61700,-100,61700,1,480,auto
12458515,52339,"Buah Peach Can",2026-06-16,RO-20260616-D516,packing,"Justus Steak House Cipete",Can,medium,1,61600,61700,-100,61700,1,480,auto
12425779,52339,"Buah Peach Can",2026-06-16,RO-20260616-625E,packing,"Justus Steak House Lebak Bulus",Can,medium,1,61600,61700,-100,61700,1,480,auto
